㗷	saɪ˨˩˦
㗼	jɛ˥˩
㗽	ɕjɑŋ˨˩˦
㗿	ɕja˥˩
㘀	tsuɔ˥˩
㘁	i˥˩
㘂	tsʰɯ˧˥
㘅	ɕjɛn˧˥
㘆	tʰaɪ˧˥
㘇	ʐʊŋ˧˥
㘈	i˥˥
㘉	ʈʂɚ˥˩
㘊	i˥˩
㘋	ɕjɛn˧˥
㘌	tɕy˥˩
㘑	li˥˩
㘓	lan˧˥
㘖	jɛn˧˥
㘚	xan˨˩˦
㘞	xuɔ˥˩
㘡	ɕja˧˥
㘢	ʊŋ˨˩˦
㘥	joʊ˧˥
㘦	tɕʰɪn˧˥
㘧	ɕy˥˩
㘨	neɪ˥˩
㘩	pi˥˩
㘪	xɑʊ˥˩
㘫	tɕɪŋ˨˩˦
㘬	ɑʊ˥˩
㘭	ɑʊ˥˩
㘲	tɕy˧˥
㘴	tsuɔ˥˩
㘵	pu˥˩
㘶	tɕjɛ˧˥
㘷	aɪ˥˩
㘸	tsɑŋ˥˩
㘹	tsʰɯ˧˥
㘺	fa˧˥
㘿	njɛ˥˩
㙀	ljoʊ˥˩
㙂	tweɪ˥˩
㙄	pi˥˩
㙅	pɑʊ˨˩˦
㙇	ʈʂʰu˥˩
㙉	tʰjɛn˨˩˦
㙏	fu˥˩
㙐	tuɔ˨˩˦
㙑	y˨˩˦
㙒	jɛ˨˩˦
㙓	kʰweɪ˧˥
㙔	xan˧˥
㙕	kʰuaɪ˥˩
㙗	kʰuaɪ˥˩
㙙	lʊŋ˨˩˦
㙛	pu˨˩˦
㙝	ɕjɛ˧˥
㙞	njɛ˥˩
㙟	lɑŋ˨˩˦
㙠	i˥˩
㙣	ʈʂɑŋ˥˩
㙤	ɕja˥˩
㙥	kuən˨˩˦
㙩	ljɑʊ˧˥
㙫	tɕi˧˥
㙬	ɪn˧˥
㙯	i˥˩
㙰	ɕjɛ˥˩
㙱	xɑʊ˥˩
㙲	jʊŋ˨˩˦
㙵	tʰaɪ˧˥
㙶	tʰɑŋ˧˥
㙷	ʈʂɚ˧˥
㙹	mɤŋ˧˥
㙼	leɪ˨˩˦
㚂	ʐɑŋ˧˥
㚅	lʊŋ˧˥
㚆	fu˥˩
㚉	ku˨˩˦
㚏	kɑʊ˨˩˦
㚐	tʰɑʊ˥˩
㚒	ʂan˨˩˦
㚔	njɛ˥˩
㚕	fu˧˥
㚖	kɑʊ˨˩˦
㚘	pan˥˩
㚛	ɕi˥˩
㚝	kʰweɪ˧˥
㚟	ʈʂʰuɔ˥˩
㚡	tɕi˨˩˦
㚢	nu˧˥
㚣	ɕjɑʊ˧˥
㚤	i˥˩
㚥	y˧˥
㚦	i˧˥
㚧	jɛn˨˩˦
㚩	ʐan˨˩˦
㚪	xɑʊ˥˩
㚭	joʊ˧˥
㚰	pi˨˩˦
㚴	pu˥˩
㚶	sɯ˥˩
㚹	mɑʊ˨˩˦
㚺	yn˥˩
㚻色	tɕi˥˥sɤ˥˩
㚽	tɕʰjɑʊ˨˩˦
㚿	pʰɑʊ˧˥
㛂	nuɔ˨˩˦
㛃	tɕjɛ˧˥
㛅	aɻ˥˩
㛆	tuɔ˨˩˦
㛊	tuɔ˨˩˦
㛍	tɕʰjɛ˥˩
㛑	tsʰan˥˩
㛒	toʊ˥˩
㛔	pʰɤŋ˧˥
㛕	i˥˩
㛗	tsuɔ˥˩
㛘	pʰɔ˥˩
㛚	tʰʊŋ˨˩˦
㛜	joʊ˧˥
㛞	lʊŋ˥˩
㛥	tʰa˥˩
㛦	lan˨˩˦
㛧	man˨˩˦
㛨	tɕʰjɑŋ˨˩˦
㛩	ʈʂoʊ˧˥
㛬	lu˥˩
㛮	sɑʊ˨˩˦
㛯	mjɛn˨˩˦
㛲	fa˥˩
㛴	nɑʊ˨˩˦
㛸	ʂu˥˩
㛹	pʰjɛn˧˥
㛻	kʰweɪ˨˩˦
㛼	ʂa˥˩
㛾	ɕjɛn˧˥
㛿	ʈʂɚ˥˩
㜄	ɕyn˧˥
㜅	ɕy˥˩
㜆	mi˥˩
㜈	mu˥˩
㜋	i˥˩
㜌	koʊ˥˩
㜍	tʰɑŋ˧˥
㜏	yn˧˥
㜐	ʂu˥˩
㜒	i˥˩
㜓	ta˧˥
㜕	ljɛn˧˥
㜖	tsʰɑʊ˧˥
㜘	tɕy˥˩
㜙	lu˥˩
㜚	su˥˩
㜜	ɑʊ˥˩
㜞	tɕʰjɛn˥˩
㜣	ʐan˧˥
㜤	ʂən˨˩˦
㜧	ɥœ˥˩
㜪	ɕjɛn˨˩˦
㜮	lan˥˩
㜰	ɥœ˥˩
㜳	xuaɪ˧˥
㜴	mɤŋ˥˩
㜵	njɑʊ˨˩˦
㜶	wan˨˩˦
㜸	njɛ˥˩
㜹	tɕʰy˧˥
㜺	tsan˥˩
㜻	ljɛn˥˩
㜽	tsɯ˨˩˦
㜾	xaɪ˧˥
㜿	ɕy˥˩
㝀	xɑʊ˥˩
㝁	ɕyn˧˥
㝂	ʈʂɚ˥˩
㝅	koʊ˥˩
㝇	ʈʂʰuən˧˥
㝈	lwan˧˥
㝉	ʈʂu˥˩
㝊	ʂoʊ˨˩˦
㝍	ɕjɛ˨˩˦
㝎	tɪŋ˥˩
㝏	tɕjɛ˥˩
㝐	ʐʊŋ˧˥
㝔	jɑʊ˥˩
㝕	nɪŋ˧˥
㝗	lɑŋ˧˥
㝘	jʊŋ˧˥
㝙	ɪn˧˥
㝛	su˥˩
㝝	lɪn˧˥
㝞	ja˥˩
㝠	mɪŋ˧˥
㝡	tsweɪ˥˩
㝢	y˨˩˦
㝤	koʊ˥˩
㝥	mi˨˩˦
㝧	uən˨˩˦
㝫	lʊŋ˧˥
㝭	ɕɪŋ˨˩˦
㝮	tsʰweɪ˥˩
㝯	tɕʰjɑʊ˧˥
㝰	mjɛn˧˥
㝱	mɤŋ˥˩
㝲	tɕʰɪn˨˩˦
㝴	wan˧˥
㝸	pjɛn˥˩
㝹	noʊ˧˥
㝻	tɕɪn˨˩˦
㝾	tsuɔ˨˩˦
㞁	jɑʊ˥˩
㞂	tʰweɪ˨˩˦
㞃	tɕi˧˥
㞅	kuɔ˨˩˦
㞆	tɕi˨˩˦
㞇	weɪ˨˩˦
㞊	ɕy˥˩
㞋	njɛn˨˩˦
㞌	yn˥˩
㞏	ʈʂɤ˧˥
㞐	tɕy˥˥
㞑	weɪ˨˩˦
㞔	i˧˥
㞕	ɕjɛ˥˩
㞖	tsʰɯ˥˩
㞗	tɕʰjoʊ˧˥
㞘	tʰuən˧˥
㞙	njɑʊ˥˩
㞛	tɕi˨˩˦
㞟	tjɛn˥˩
㞡	ʈʂan˨˩˦
㞤	ɪn˧˥
㞥	tsʰən˧˥
㞦	tɕi˨˩˦
㞧	xweɪ˥˩
㞩	lan˧˥
㞪	nɑʊ˧˥
㞬	tɕʰɪn˥˩
㞭	taɪ˥˩
㞯	tɕjɛ˧˥
㞰	ɕy˨˩˦
㞲	jʊŋ˥˩
㞳	toʊ˨˩˦
㞴	ʈʂʰɚ˧˥
㞶	mɪn˨˩˦
㞷	xwɑŋ˧˥
㞸	sweɪ˥˩
㞹	kʰɤ˨˩˦
㞺	tsu˧˥
㞻	xɑʊ˥˩
㞽	ɕɥœ˥˩
㟀	ljɛn˧˥
㟁	an˥˩
㟄	ɕjɑŋ˧˥
㟅	jɑŋ˧˥
㟆	xwa˧˥
㟈	tɕʰjoʊ˧˥
㟉	lɑʊ˧˥
㟊	fu˧˥
㟋	tweɪ˥˩
㟌	mɑŋ˧˥
㟍	lɑŋ˧˥
㟎	tʰuɔ˨˩˦
㟏	xan˧˥
㟐	mɑŋ˨˩˦
㟑	pɔ˧˥
㟓	tɕʰi˧˥
㟔	xan˧˥
㟖	lʊŋ˥˩
㟘	tʰjɑʊ˧˥
㟚	tɕʰi˧˥
㟛	tsan˥˩
㟜	mi˧˥
㟞	ʈʂan˥˩
㟟	ɕjɑŋ˥˩
㟠	kɑŋ˨˩˦
㟢	tɕʰi˧˥
㟤	lu˥˩
㟦	yn˥˩
㟨	tɕʰɥœn˧˥
㟪	weɪ˨˩˦
㟫	tɕʰɥœn˧˥
㟭	mɪn˧˥
㟰	mɪŋ˨˩˦
㟱	jɑʊ˨˩˦
㟳	li˥˩
㟵	kɑŋ˨˩˦
㟶	ɥœn˧˥
㟷	ta˧
㟹	lɑʊ˧˥
㟺	loʊ˧˥
㟻	tɕʰjɛn˥˩
㟼	ɑʊ˧˥
㟽	pjɑʊ˨˩˦
㠀	tɑʊ˨˩˦
㠂	ɑʊ˧˥
㠄	ɕi˧˥
㠇	tɕjoʊ˥˩
㠈	ʐuən˥˩
㠉	tʰʊŋ˧˥
㠊	tɕʰy˥˥
㠋	ɤ˥˩
㠏	xwa˧˥
㠐	tɕjɑʊ˥˩
㠑	tsweɪ˥˩
㠒	pjɑʊ˨˩˦
㠓	mɤŋ˧˥
㠔	paɪ˥˩
㠕	weɪ˨˩˦
㠘	y˨˩˦
㠙	xɑʊ˧˥
㠛	uɔ˥˩
㠜	ni˥˩
㠝	tsʰwan˧˥
㠟	li˧˥
㠠	lu˧˥
㠡	njɑʊ˨˩˦
㠥	ly˥˩
㠨	y˥˩
㠪	tɕy˥˩
㠯	i˨˩˦
㠲	pi˨˩˦
㠴	ʐən˥˩
㠶	fan˧˥
㠷	kɤ˧˥
㠸	kʰu˥˩
㠹	tɕjɛ˥˩
㠺	mjɑʊ˧˥
㠽	tʰʊŋ˧˥
㠿	tsʰɯ˨˩˦
㡀	pi˥˩
㡂	li˥˩
㡅	nuɔ˨˩˦
㡏	tʰoʊ˧˥
㡑	tɕʰjɑʊ˨˩˦
㡔	u˥˩
㡖	ʈʂʰwɑŋ˧˥
㡗	tʰi˧˥
㡘	ljɛn˧˥
㡛	mɑŋ˧˥
㡜	ɕɥœ˨˩˦
㡠	ʈʂɤŋ˥˩
㡡	ʈʂʰu˧˥
㡢	man˥˩
㡣	lʊŋ˧˥
㡥	ɪn˨˩˦
㡧	ʈʂɤŋ˥˩
㡨	tɕʰjɛn˥˥
㡩	lwan˧˥
㡪	njɛ˧˥
㡫	i˥˩
㡮	tɕi˧˥
㡯	ʈʂaɪ˧˥
㡰	y˨˩˦
㡱	tɕjoʊ˨˩˦
㡲	xwan˧˥
㡵	lɪŋ˧˥
㡷	pən˨˩˦
㡹	tsʰɯ˥˩
㡺	tan˥˩
㡻	ljɑʊ˥˩
㡼	i˥˩
㡽	ʈʂɑʊ˥˩
㡾	ɕjɛn˥˩
㡿	ʈʂʰɚ˥˩
㢁	ʈʂʰɚ˨˩˦
㢂	jɛn˨˩˦
㢃	lɑŋ˧˥
㢄	toʊ˥˩
㢅	lʊŋ˥˩
㢆	ʈʂʰan˧˥
㢈	tʰweɪ˧˥
㢉	ʈʂʰa˧˥
㢊	aɪ˨˩˦
㢋	ʈʂʰɚ˨˩˦
㢏	tʰoʊ˧˥
㢑	tʰweɪ˧˥
㢒	ʈʂʰa˧˥
㢔	tsʊŋ˨˩˦
㢗	tɕʰjɑʊ˥˩
㢘	ljɛn˧˥
㢙	tɕʰɪn˧˥
㢚	lu˨˩˦
㢛	jɛn˥˩
㢞	i˥˩
㢟	ʈʂʰan˨˩˦
㢡	tɕjɑŋ˨˩˦
㢥	tʊŋ˥˩
㢧	tɕɥœn˥˩
㢨	xan˥˩
㢩	ti˥˩
㢬	xʊŋ˧˥
㢮	ʈʂʰɚ˧˥
㢯	mɪn˧˥
㢲	ɕyn˥˩
㢶	pi˥˩
㢸	pi˥˩
㢺	ɕjɛn˧˥
㢻	weɪ˨˩˦
㢼	pjɛ˥˩
㢽	aɻ˨˩˦
㢾	tɕɥœn˥˩
㣀	ʈʂən˥˩
㣁	peɪ˥˩
㣂	i˥˩
㣄	tɕʰy˧˥
㣅	tsan˥˩
㣈	sɯ˥˩
㣌	ʂan˥˩
㣍	tʰaɪ˧˥
㣎	mu˥˩
㣏	tɕɪŋ˥˩
㣐	pjɛn˥˩
㣑	ʐʊŋ˧˥
㣒	tsʰɤŋ˥˩
㣓	tsʰan˥˩
㣙	ti˧˥
㣛	tʰa˥˩
㣜	ɕɪŋ˧˥
㣟	ɕi˥˩
㣠	tʰʊŋ˧˥
㣢	tʰi˧˥
㣤	tɕjɛn˥˩
㣥	ʈʂɚ˥˩
㣫	ʈʂʊŋ˨˩˦
㣬	tɕʰi˥˩
㣯	ɕjɛ˥˩
㣰	ɕjɛ˥˩
㣲	weɪ˧˥
㣵	tʰa˥˩
㣶	ʈʂan˥˥
㣷	nɪŋ˥˩
㣻	i˥˩
㣼	ʐən˨˩˦
㣽	ʂu˥˩
㣾	ʈʂʰa˥˩
㣿	ʈʂuɔ˧˥
㤂	tɕi˧˥
㤃	fɑŋ˧˥
㤄	pʰeɪ˥˩
㤅	aɪ˥˩
㤆	fan˥˩
㤈	tɕʰɪn˥˩
㤍	tɕʰjɑʊ˨˩˦
㤏	tʰʊŋ˧˥
㤑	joʊ˥˩
㤓	pən˥˩
㤕	ʈʂʰu˥˩
㤖	ʈʂu˥˩
㤚	xɑŋ˧˥
㤞	ʈʂʰa˥˩
㤠	ljɛ˥˩
㤡	li˥˩
㤥	xaɪ˥˩
㤦	li˥˩
㤩	kʰɤ˥˩
㤪	ɥœn˥˩
㤫	tɤ˧˥
㤮	kʰwɑŋ˧˥
㤱	fu˥˩
㤳	peɪ˨˩˦
㤴	ɕi˧˥
㤵	tsʰɯ˧˥
㤶	pʰɑŋ˧˥
㤸	ɕi˥˩
㤹	tɕʰjoʊ˧˥
㤺	xwɑŋ˨˩˦
㤽	ʈʂʰoʊ˧˥
㤾	san˥˩
㥀	tɤ˧˥
㥂	tʰɤ˥˩
㥃	mən˥˩
㥄	lɪŋ˧˥
㥅	ʂoʊ˥˩
㥈	tjɛ˧˥
㥊	pʰɤŋ˧˥
㥌	tɕy˧˥
㥍	tɕi˥˩
㥏	tʰjɛn˨˩˦
㥐	ɥœn˥˩
㥒	tsʰaɪ˨˩˦
㥓	tɕʰi˨˩˦
㥕	ljɛn˧˥
㥚	y˧˥
㥜	weɪ˥˩
㥟	ɕjɛ˧˥
㥠	ɕy˨˩˦
㥡	ɕi˥˩
㥢	tɕʰjoʊ˧˥
㥣	xweɪ˥˩
㥥	y˧˥
㥧	ʂuən˥˩
㥩	tuɔ˨˩˦
㥪	loʊ˧˥
㥬	pʰɑŋ˧˥
㥭	tʰaɪ˥˩
㥮	ʈʂoʊ˥˩
㥯	ɪn˨˩˦
㥱	feɪ˨˩˦
㥳	ɥœn˧˥
㥴	i˧˥
㥵	xuən˥˩
㥶	sɤ˥˩
㥸	mɪn˨˩˦
㥹	fən˨˩˦
㥼	ɪn˨˩˦
㥾	ni˥˩
㥿	ɑʊ˥˩
㦀	fɤŋ˧˥
㦁	ljɛn˧˥
㦃	ʈʂʰan˨˩˦
㦅	ti˥˩
㦇	lu˥˩
㦉	i˥˩
㦊	xwa˧˥
㦍	ɤ˥˩
㦎	xwa˥˩
㦐	ni˥˩
㦒	li˧˥
㦓	ɕjɛn˥˩
㦔	jɛn˥˩
㦕	lʊŋ˧˥
㦖	mən˥˩
㦚	pjɛn˨˩˦
㦝	mjɑʊ˨˩˦
㦞	ʈʂʰoʊ˧˥
㦡	lɤ˥˩
㦣	weɪ˥˩
㦤	i˥˩
㦦	xɤ˥˩
㦧	tsʰan˨˩˦
㦩	ɪn˨˩˦
㦪	ɕjɛ˥˩
㦬	luɔ˨˩˦
㦭	lɪŋ˧˥
㦮	tɕʰjɛn˧˥
㦯	xuɔ˥˩
㦱	uɔ˨˩˦
㦶	tjɛ˧˥
㦷	jʊŋ˨˩˦
㦸	tɕi˨˩˦
㦼	ʂwɑŋ˥˩
㦾	i˧˥
㦿	xu˥˩
㧀	tɕi˧˥
㧁	tɕʰy˥˩
㧂	tʰjɛn˧˥
㧅	mu˥˩
㧇	mɑʊ˨˩˦
㧊	pa˧˥
㧌	mɑʊ˥˩
㧍	fɑŋ˨˩˦
㧎	ja˧˥
㧐	sʊŋ˨˩˦
㧔	kuaɪ˥˩
㧖	ɤ˥˩
㧗	tsɯ˨˩˦
㧙	pi˥˩
㧚	wa˨˩˦
㧜	ljɛ˥˩
㧟	kʰuaɪ˨˩˦
㧡	xaɪ˥˩
㧣	ʈʂu˥˩
㧤	ʈʂʰʊŋ˥˩
㧥	ɕjɛn˨˩˦
㧦	ɕɥœn˥˩
㧨	tɕʰjoʊ˧˥
㧩	pʰeɪ˥˩
㧪	kweɪ˨˩˦
㧫	aɻ˧˥
㧬	kʊŋ˨˩˦
㧭	tɕʰjʊŋ˧˥
㧯	lɑʊ˨˩˦
㧰	li˥˩
㧲	san˨˩˦
㧴	uɔ˨˩˦
㧹	tʰɤ˥˩
㧺	tʰa˥˩
㧼	pjɑʊ˥˩
㨀	pɪŋ˨˩˦
㨂	tʊŋ˨˩˦
㨄	ʈʂɑʊ˥˩
㨆	lɪn˨˩˦
㨇	pʰɔ˧˥
㨈	tɕi˨˩˦
㨉	mɪn˨˩˦
㨊	weɪ˨˩˦
㨔	xan˥˩
㨕	ɪŋ˧˥
㨖	ʈʂɚ˥˩
㨗	tɕjɛ˧˥
㨘	ɕɪŋ˨˩˦
㨙	ɕjɛ˧˥
㨚	ɕyn˧˥
㨛	ʂan˨˩˦
㨜	tɕʰjɛn˧˥
㨝	ɕjɛ˥˩
㨞	su˥˩
㨟	xaɪ˧˥
㨠	mi˥˩
㨡	xuən˧˥
㨥	na˥˩
㨦	sʊŋ˨˩˦
㨧	pən˥˩
㨨	ljoʊ˥˩
㨩	tɕjɛ˧˥
㨪	xwɑŋ˥˩
㨫	lan˨˩˦
㨭	xu˥˩
㨮	toʊ˥˥
㨱	jɑʊ˧˥
㨲	tsʰɤ˥˩
㨳	kweɪ˨˩˦
㨴	tɕjɛn˥˩
㨵	tɕjɛn˨˩˦
㨷	tɕɪn˥˩
㨸	ma˥˩
㨹	xweɪ˥˩
㨻	tsʰan˧˥
㨼	lɥœ˥˩
㨾	jɑŋ˥˩
㨿	tɕy˥˩
㩀	tɕy˥˩
㩁	tɕʰɥœ˥˩
㩄	ʂaɪ˥˥
㩆	tɕjoʊ˥˩
㩉	ɕjɛ˧˥
㩋	su˥˩
㩌	feɪ˥˩
㩍	tsʰɤ˥˩
㩎	jɛ˥˩
㩒	tɕʰɪn˧˥
㩓	xweɪ˨˩˦
㩔	tʰuən˧˥
㩘	i˨˩˦
㩚	mɤŋ˧˥
㩛	tʰwan˧˥
㩜	lan˨˩˦
㩝	xɑʊ˧˥
㩞	tsʰɯ˥˩
㩟	ʈʂaɪ˥˩
㩠	pʰjɑʊ˨˩˦
㩡	luɔ˨˩˦
㩦	ɕjɛ˧˥
㩧	pɔ˧˥
㩨	xweɪ˥˩
㩱	tɕɥœ˧˥
㩳	sɔŋ
㩳	sʊŋ˨˩˦
㩴	tɕy˧˥
㩵	ɤ˥˩
㩸	tjɛ˧˥
㩻	kweɪ˨˩˦
㩽	tɕʰi˧˥
㩾	ʈʂʰweɪ˧˥
㪀	y˧˥
㪁	tɕʰɪn˧˥
㪄	fu˧˥
㪆	ti˨˩˦
㪇	ɕjɛn˥˩
㪈	kweɪ˥˩
㪉	xɤ˧˥
㪊	tɕʰyn˧˥
㪋	xan˥˩
㪍	pɔ˧˥
㪎	ʂan˨˩˦
㪏	pi˨˩˦
㪐	lu˥˩
㪑	jɛ˥˩
㪒	ni˧˥
㪓	ʈʂʰuaɪ˧˥
㪕	tjɑʊ˥˩
㪖	lu˥˩
㪗	tʰoʊ˨˩˦
㪘	ljɛn˨˩˦
㪚	san˥˩
㪛	ʈʂən˨˩˦
㪜	ʈʂʰuaɪ˨˩˦
㪝	ljɛn˥˩
㪞	mɑʊ˥˩
㪠	tɕʰjɛn˥˩
㪡	kʰɤ˨˩˦
㪢	ʂɑʊ˨˩˦
㪣	tɕʰjɑʊ˥˩
㪤	pi˥˩
㪦	ɪn˥˩
㪨	ʂan˥˩
㪩	su˥˩
㪫	ʐweɪ˥˩
㪬	ʈʂuɔ˧˥
㪭	lu˧˥
