adiknya	adiʔŋə
adiksi	adɪksi
adiktif	ɑdɪktɪf
adiku	adiku
adil	ˈadil
adilaga	ad̪ilaga
adilan	adɪlan
adili	adili
adilnya	adiɫnʲa
adiluhung	adiluhʊŋ
adilyn	adiˈlɪn
adimarga	adimarga
adimas	adimas
adios	adiɔs
adipati	adipati
adipati	ədiˈpati
adipura	adipura
adited	ʔadɪtɛt
aditi	əˈdɪti
aditif	ˈadɪtɪf
aditorium	ad̪itoriʊm
aditya	ədiˈtiʔa
adiwira	adiwira
adjektif	at̪̚dʒek̚t̪ɪf
adjektiva	at̪̚dʒek̚t̪iva
adjudikasi	atdʒudikasi
adlah	ɑd̪lɑh
adl	ɑd̪l̪
adler	ˈɑdlɛr
adlh	ɑd̪l̪h
admin	əˈdimɪn
administrasi	at̚minɪstrasi
administrasi	ədminɪstɾasi
administratif	administraˈtɪf
administratif	at̚minɪstratɪf
administration	ədminɪstʁasiː
administrator	ədmɪnɪstʁaːtʊr
admiral	at̚miral
admiral	əˈdmiral
admisi	atmisi
admit	əˈdmit
adnan	at̪nan
adoe	adoʊ
adoen	ɑdoʊn
adolesens	adolɛsəns
adolf	ɑdɔlf
adolfo	ɑdɔlfɔ
adolu	ad̪olu
adonan	ˈadɔnɑn
adonannya	ˈadɔnɔnʲɐ
adonis	ˈadoni
adopsi	ˈadɔpsi
adopsi	adɔp̚si
adorable	ˈad̪oɾablə
adore	ɑdore
adrenal	ədrɛnɛl
adrenalin	atrenalɪn
adrenaline	ədrəˈlinɛ
adrenalin	ədrɛnaliːn
adreng	at̪̚rəŋ
adres	atrɛs
adri	ˈadri
adriana	əˈdriana
adrian	əˈdɾian
adrianus	at̪̚rianʊs
adrien	əˈdɹiən
adrienne	ɑdriˈɛn
adu	ˈadu
aduan	ˈaduan
aduh	ɑdʊh
aduk	adʊk̚
adukan	ʔadukan
adukkan	əˈdʊk̚kən
aduksi	ad̪ʊk̚si
aduk	ʔadʊk
adusen	adusɛn
aduuh	ˈaduʔ
advance	ɑvˈdɑns
advanced	ɑvˈdɑns
adven	atvɛn
adventure	ədˈvɛntʃər
advertensi	atvərtɛnsi
advil	ɑdˈvil
advisor	ɑdˈvisɔr
advokat	at̚vokat̚
advokat	ɑvɔkɑt
ae86	æˈʔɛtʃ
ae	æ
aebi	æbi
aedile	ˈɛdɪlɛ
aegea	ajɛgə
aegean	ægian
aegon	əˈgɔn
aelle	ɑlɛl
aemon	əˈmon
aemono	aɛmono
aeni	aeni
aeon	ˈaɪɔn
aerie	ˈariɛ
aerob	aerɔb
aerobik	aerobɪk̚
aerobik	ɛrɔbɪk
aerodinamika	aerodinamika
aerodinamis	aerodinamɪs
aerodinamis	ɑjɛrodɪnɑmis
aerogram	aerogram
aerosol	aerosɔl
aerosol	ˈaɛrɔsol
aerosolisasi	aerosolisasi
aerospace	ɛrɔspɛs
aerostatika	aerostatika
aethelwold	ɑtɛlwɔld
aethelwulf	ɑtɛɫwʊlf
aether	ɛt̪hɛr
aey	aj
a-	ə
af	af
afasia	afasia̯
afdal	afdal
afdal	afdɔl
afdal	afdˤɑl
afdol	afdɔl
afdol	afdˤɑl
afdruk	afdrʊk̚
afek	afɛk̚
afeksi	afɛk̚si
afektif	afɛk̚tɪf
affair	əˈfɛr
affairs	ɑfɑːr
affleck	əˈflek
afgan	afgan
afganistan	afganiˈstan
afganistan	afganɪstan
afghan	afgan
afghanistan	afganɪstɑn
afiks	afɪks
afiliasi	afiliasi
afinitas	afinitas
afirmatif	afɪrmɑtɪf
afkan	afkan
afkhami	afkʰami
afkir	afkɪr
afo	ɑfo
afogato	afogato
afonsinho	afɔnˈsɪɲo
afraid	ɑfɾɛt
africa	ɑfriʔa
afrika	afrika
afrika-amerika	ɑfriˈkɑmɛrɪˈkɑ
afrika	əˈfɪkə
afro	afro
afrodisiak	afrodisiak
aftab	aft̪ap̚
afterlife	ˈʔaftərˌlajf
afternoon	ˈsɔrɔ
after	ˈʔaftər
aga	aga
ag	ag
again	gaɪn
against	ʔaŋˈgɛst
agak	agaʔ
agak	əˈgak
agaknya	agaŋkaʔ
agama	agama
agamaku	əˈgamaku
agamamu	əˈgaməmu
agamani	agamani
agamanya	əgəˈmanə
agamawi	agamawi
agamemnon	əgamɛnnɔn
agar-agar	əˈgarˈgar
agar	ˈagər
agartha	əˈgaɾtʰa
agasshi	agassi
agassi	əˈgasɪ
agastya	əˈgastjə
agata	əˈgata
agatha	agatʰa
agathe	agatʰe
age	ɑgɛ
ageha	ʔagə
agen-agen	ˈagɛnˈagɛn
agen	ˈagɛn
agency	əˈdʒɛnsi
agenda	agɛnda
agenda	əˈgɛnda
agendamu	əˈgɛndamu
agendanya	agɛn̪d̪aɲa
agenku	ˈagɛnku
agenmu	ˈagənmu
agennya	əˈgɛnjə
agenor	ˈagənɔr
agensi	ˈagɛnsi
agensi	agɛnsi
agensimu	agɛnsiˈmu
agent	ˈadʒɛnt
agents	əˈdʒɛnts
aggeliki	agɛliʔi
aggie	ˈagi
aggy	ˈagi
agha	aga
agh	əg
aghh	əʔ
agio	agio̯
agitasi	agitasi
agitatif	agit̪at̪ɪf
agitator	agit̪at̪ɔr
aglomerasi	aglomərasi
aglutinasi	aglutinasi
aglutinasi	aklutinasi
agnes	ˈagnɛs
agni	agni
agnihotri	agniˈhotri
agnostisisme	agnɔstisismə
agnyana	agɲana
ago	ago
agoni	agoni
agoraphobia	agoɾafoubia
agra	agra
agrabah	əgraˈbɑh
agraria	akraria̯
agregasi	akregasi
agregat	akregat̚
agresi	əgrəsi
agresif	ˈagrəsɪf
agresif	agrɛsɪf
agresivitas	akrɛsivitas
agresor	akrɛsɔr
agrikultura	akrikʊltura
agron	ˈagron
agronomi	akronomi
agua	agʊɑ
agu	agu
aguilar	əˈgilɑr
aguirre	əˈgir
agunan	agunan
agung	agʊŋ
agustín	əˈgʊsteɪn
agustus	agʊstʊs
agustusan	agʊstʊsan
agwee	agwe
aha	ɑh
a-ha	ɑhɑ
ahab	ahap
ahad	ɑhɑt
ahah	ahah
ah-ah-ah-ah	ɑh
ah-ah-ah	ɑ
ah-ah	ɑ
a-hai	ɑhɑj
ah	ɑ
ah-choo	əˈtʃu
ahdu	ahdu
ahead	ahˈhɛt
ahem	ahɛm
ah	ə
ah-ha	ɑhha
ah-hah	ɑhhɑh
ahh-ahh	ɑhɑh
ahh	ɑh
ahhh	ah
ahhhh	ɑh
ahhhhh	ɑh
ahirnya	ahirˈnjə
ahjumma	ahˈdʒʊmma
ahjushi	ahdʒuʃi
ahjusshi	ahɟussi
ahjussi	əˈdʒʊsi
ahk	ɑh
ahli	ahli
ahlinya	ahliɲa
ahmad	əˈxmat
ahm	ahm
ahmanet	ahmanɛt
ahmed	əˈxɛm
ahmet	ɑhˈmɛt
ahn	ɑn
a-ho	ɑho
ah-ooh	ɑʊ̯
ahoy	aˈhɔj
ahsan	ahsan
ai	aj
aiasan	ajɑsan
aib	ajb
aibileen	ajbiˈlɛn
aida	ˈaida
aid	aj
aidan	ˈajdan
aiden	ˈaɪdɛn
aids	ajds
aiex	ajɛʔ
aigo	ajgo
aigoo	ajgu
aih	aj
aii	aj
aiice	ajɪs
aiive	ajɪvɛ
aikawa-san	aikawasan
aiken	ajkɛn
aikido	ajkido
aiko	ajko
aiko-chan	ajkotʃan
aila	ajlɑ
aileen	ailin
aileron	ai̯lərɔn
aim	ajm
aimee	ajˈmi
aimes	ajimɛs
ain	aj̃
ainsoft	ajɪnˈsɔft
ainu	ajnu
aiolia	ajɔliʔ
aiolos	ajɔlɔs
aione	ajɔnɛ
air	ajr
airawata	ai̯rawata
airbag	ˈaɪbɑg
airborne	ˈairbɔːn
airbus	ˈaɪrbʊs
aiready	ajɾeːdʲ
aires	ajɪs
airight	airiɣt
airku	ajrku
airlines	ˈɛɪ̯rlaɪ̯nz
airlock	ˈaɪlɒk
airmata	ajmatə
airmu	aiɾmu
airnya	ajrˈnə
airplane	ˈɛɪ̯rplɛn
airport	ajɾpoːt
airships	ˈaɪrʃɪps
airways	ˈairwɛɪz
aisa	ajsa
ais	ajs
aise	ajs
aisha	ˈaɪʃa
aish	ajʃ
aishwarya	ajʃwaɹja
aisi	ajsi
aiso	ajsɔ
aiways	ajwaɪs
aiyo	ajʲo
aiyoo	ajʊ
aizawa	ajzawa
aizu	ajʊz
aja	adʒa
aja	aja
ajaib	adʒaʲɪp
ajaib	ajaɪb
ajaibku	ajaɪbku
ajaibmu	ajaɪbmu
ajaibnya	ajaɪbnjə
aj	aj
ajak	adʒak̚
ajak	ajak
ajakan	ajakan
ajaklah	ˈadʒaɫah
ajal	ˈadʒal
ajalmu	ˈadʒalmu
ajalnya	ˈadʒalɲa
ajang	adʒaŋ
ajang	ajɑŋ
ajar	ˈadʒar
ajaran	ajaraɲan
ajaranmu	ajaranu
ajarannya	ˈadʒaranə
ajari	adʒari
ajarilah	ˈadʒarɪlɑh
ajarin	ajaˈrin
ajarkan	ajɑrˈkɑn
ajax	adʒɑx
ajay	ajaj
aj	aʔ
aj	ɑʔ
aje	ajɛ
ajek	adʒəʔ
ajektif	adʒek̚t̪ɪf
ajektiva	at̪̚dʒek̚t̪iva
aji	adʒi
ajigineng	adʒiginəŋ
ajit	ajɪt
ajju	adʒu
ajudan	adʒud̪an
ajudan	adʒʊdan
ajukan	ajʊkɑn
ajumma	ʔadʒumma
ajun	adʒʊn
ajusshi	ajʊsɕi
ajussi	adʒʊsi
ak-47	ˈɑkˈfɔrtiˌsɛtˈsɛvɛn
aka	ˈaka
aka	ɑkɑ
akad	akat̚
akademi	əˈkadəmi
akademik	akademɪk̚
akademik	əˈkadɛmɪk
akademikus	akademikʊs
akademis	akademɪs
akademis	ɑkɑˈdɛmis
akademisi	akademisi
akademisi	əkadəmisi
aka	əˈkɑ
akagi	akagi
akai	ˈakaɪ
ak	ak
ak-aku	ˈakəku
akal-akalan	ˈakələˈkalən
akal	əˈkæl
akalku	ɑkɑlku
akalmu	əˈkæləmu
akalnya	əˈkɑlmə
akan	ˈakan
akan-	ˈakan
akanegaoka	akanegoka
akane	ʔakaˈnɛ
akankah	əˈkʌŋkə
akankan	ʔakankan
akanku	ʔakaŋku
akapela	ʔakaˈpɛla
akar	ˈakar
akar-akar	ˈakarakar
akar-akarnya	ˈakarakarˈɲa
akari	əˈkari
akarnya	ˈakarɲa
akasa	akasa
akashi	əˈkɑʃi
akash	ʔakaʃ
akasia	akasia̯
akatora	ʔakotara
akatsuki	ʔakaʈʃuki
akau	əˈkau
akaun	əˈkaʊn
akbar	ˈɑkbɑr
akbari	akˈbari
akbp	akabepe
akcaya	aksaja
akcaya	aktʃaja
ake	ˈake
akechi	ˈakətʃi
akeelah	ˈʔakɛlɑh
akeela	ʔəˈkɛlɑ
akela	əˈkəla
akemi	ˈʔakəmi
akhbar	axbar
akhenaten	ʔakəˈnɛtɛn
akhil	axɣil
akhilesh	əxɪˈlɛʃ
akhir2	ˈaxɪr
akhir	ahɪr
akhir-akhir	ˈaxɪrˈaxɪr
akhir	akhɪr
akhir	akɪr
akhiran	ˈaxɪran
akhirat	ˈaxɪrat
akhir	ˈaxɪr
akhir	axɪr
akhiri	axɣiri
akhirku	ˈaxɪrku
akhirmu	axkirmu
akhirnya	ˈaxɪrnjɑ
akhrot	axˈrɔt
akhyar	axjɑr
aki	aki
akibat	ɑkiˈbɑt
akibatkan	ɑkɪŋkɑn
akibatnya	akɪbɑtˈɲɑ
akiko	ɑkiˈko
akilan	akiˈlan
akina	akina
akio	ˈakiɔ
akira	əˈkira
akita	əˈkɪtə
akiyama	akiˈjama
akizuki	ʔakiˈzuki
akkadia	ɑkkədiə
akku	ˈaku
aklamasi	aklamasi
akn	ˈaʔn
akne	ak̚nə
ako	ako
akomodasi	akomodasi
akomodasi	əkoˈmodasi
akomodatif	akomodatɪf
akomodir	akomodɪr
akor	akɔr
akord	ɑkɔɹt
akordeon	akɔrdɛɔn
akrab	ˈakrab
akrab	ak̚rap̚
akreditasi	akrɛditasi
akrobat	akrobat̚
akrobat	ˈɑkrobat
akrobatik	akrobatɪk
akrobatik	ɑkrɔˈbitɪk
akrobatis	akrobatɪs
akromion	ak̚romiɔn
akron	ˈakrɔn
akronim	akronɪm
akropolis	ak̚ropolɪs
akselerasi	ɑksələˈrasi
akselerator	ɑksələratɔr
aksen	aksɛn
aksenku	aksɛnku
aksenmu	aksɛnmu
aksennya	aksɛnja
aksentuasi	aksɛntuasi
aksep	aksɛp̚
akses	aksɛs
aksesi	aksɛsi
aksesibel	aksɛsibəl
aksesibilitas	aksɛsibilitas
aksesku	aksɛskʊ
aksesmu	aksɛsmu
aksesnya	aksɛsnjɑ
aksesori	ak̚sesori
aksesori	aksɛsɔri
aksesoris	aksəˈsɔris
akshay	ˈɑkʃaj
aksi	ˈaksi
aksi	ak̚si
aksidental	aksidɛntal
aksiku	aksɪku
aksimu	aksimu
aksinya	aksɪnʲa
aksioma	aksiɔma
akson	ak̚sɔn
akta	ˈɑktə
aktaion	ˈakt̪ajon
akte	ˈakte
aktentas	ak̚təntas
aktif	ˈaktɪf
aktifitas	ˈɑktifɪtɑs
aktifkan	ɑkt̪ifˈkan
akting	ak̚tiŋ
akting	ˈaktɪŋ
aktingku	ˈaʔtiŋku
aktingmu	aktiŋmu
aktingnya	ˈaʔtiŋɲa
aktinometer	ak̚tinomɛtər
aktiva	akt̪iva
aktivasi	ɑktiˈvasi
aktivis	ˈaktivɪs
aktivitas	ɑktivitɑs
aktiviti	ɑktiviti
aktor	ˈaktɔr
aktor	aktɔr
aktornya	ˈɑktɔrnjɑ
aktris	ˈɑktris
aktual	aktual
aktual	ɑktuɑl
aktuaris	aktuarɪs
akuaduk	akuadʊk̚
akuafaba	akua̯faba
aku	ˈaku
aku-	aku
aku--aku	ˈakuˈaku
aku-aku	akuaku
aku-aku-aku	ʔakuʔakuʔaku
akuakultur	akuakʊltʊr
akuarel	akuarel
akuarium	akuarium
akuarium	ˈakuariʊm
akua	ʔakuʌ
akui	ˈakuɪ
akuifer	akuifɛr
akuilah	akuilah
akuisisi	akuisisi
akuisisi	ˈakuɪsi
akukan	ɔkaˈʊn
aku-lah	ʔakuˈlah
akulah	ʔakuˈlah
akulturasi	akʊlturasi
akuma	ʔakuˈma
akumulasi	akumulasi
akumulasi	əkuˈmulasi
akun	ˈakuʔ
akun	akʊn
akung	əˈkuŋ
akunku	ʔakuŋku
akunmu	əˈkʊnmu
akunnya	əˈkʊnja
akuntabel	akʊntabəl
akuntabilitas	əkuntabilitas
akuntan	akʊntan
akuntan	əˈkʊntan
akuntanku	əˈkʊntəŋku
akuntannya	əˈkʊntənjə
akuntansi	akʊntansi
akuntansi	əˈkʊntansɪ
akunting	ˈakuŋtɪŋ
aku-pun	akupʊn
akupun	əˈkʊpʊn
akupunktur	akupʊŋktʊr
akupunktur	akupʊŋtʊr
akupunktur	əˈkupʊŋktʊr
akupuntur	ʔakuˈpʊntʊr
akup	ʔakuʔ
akur	akʊr
akurasi	əˈkʊrəsi
akurat	akurat
akurat	əˈkʊrɑt
akur	əˈkʊr
akusatif	akusatɪf
akustik	akʊstɪk̚
akustik	ɑkustɪk
akut	ˈakuʈ
akutidak	ˈakutidak
akutsu	ˈakuʈsu
akuu	akuː
-aku	ʔaku
aku	ʔaku
aku--	ʔaku
aku	ʔäku
ala	ala
ala	ɑlɑ
alab	alap̚
alabama	alabama
aladar	ɑlɑdɑr
aladdin	əˈlɑdɪn
aladeen	əladeːn
alaf	alaf
alafolix	alafɔlix
alah	ɑlɑh
alai	ɑlaj
alaikum	ˈalaɪkʊm
alain	alaɪn
alak	ɑlɑk
alamak	əˈlɑmak
alam	alam
alam	alaʔ
alamas	alamas
alamat	əˈlamat
alamatku	əˈlamatku
alamatmu	alamatmu
alamatnya	əˈlamatnə
alameda	aləməda
alameida	alameida
alamiah	alaˈmiʔa
alami	alami
alamiku	alamɪku
alamimu	alamimu
alaminya	alaminja
alamnya	alaˈmɲa
alamo	alamo
alamut	alaˈmut
alana	alana
alan	alan
alang	alaŋ
alangkah	aləŋkaʔ
alanis	alaˈnis
alaram	alaˈram
alaric	alaˈɾɪtʃ
alarm	alarə̆m
alarm	əˈlarm
alarmku	əˈlarmku
alarmnya	alarmanjə
alas	alaʔ
alasan	ala'san
alasan-alasan	alasanalasan
alasanku	alasaŋku
alasanmu	ala'sanmu
alasan-nya	alasanɲa
alasannya	alasaɲa
alasanya	alasaɲa
alaska	ɑlɑska
alastair	ɑlɑsˈtɑjɛr
alat2	alaˈlat
alat-alat	alɑtalɑt
alat	alaʔt
alatku	alaˈtɔ
alatmu	alaˈtmu
alatnya	alaˈtənjə
alavadia	ɑlɑvɑdiə
al	ɑl
alba	alba
albahdir	albahdɪr
albania	albania̯
albania	albaniə
albany	albaɲi
albas	albas
albatros	albaˈtrɔs
alber	albər
albert	ælˈbɛrt
alberto	ælˈbɛrtoʊ
albertus	albɛrt̪ʊs
albino	albino
albright	ælbraɪt
album	ælˈbʊm
album	albʊm
albumku	ˈalbʊmku
albummu	alˈbʊmmu
albumnya	albʊŋʲə
albuquerque	ælbʊˈkɛɹkʊ
albus	alˈbus
alby	albi
alcaman	ɑltʃamɑn
alcatraz	ɑlkəˈtɾas
alchemist	ɑltʃemɪst
alchemy	ælˈkɪmi
alcide	ɑltʃidə
alcides	ɑlˈtʃɪdɛs
alcohol	ɑlˈtʃɔl
alden	ɑldɛn
alderaan	ˈaldɛraːn
alderman	ɑldɛrmɑn
alderson	ɑldɛrsɔn
aldo	ˈaldo
aldous	ɑlˈdʊs
aldrich	ɑldrɪtʃ
aldrin	ɑlˈdrɪn
ale	ale
alec	ɑlɛʔ
alegori	alegori
alejandro	ɑlɛˈhandrɔ
alek	əˈlɛʔ
aleko	ɑlɛkɔ
aleksey	ɑlɛkˈsɛj
alena	alena
alena	alɛna
alena	alɛnə
alergi	alɛrgi
alergi	əˈlɛrgi
alert	ɑlɛrt
alessa	alɛsa
alette	alɛtɛ
alexa	əˈlɛksə
alexander	əˈlɛksɑndɛr
alexanderplatz	ɑlɛksɑndɛrˈplɑts
alexandra	əˈlɛksɑndrɑ
alexandre	alɛksɑndrɛ
alexandria	ɑlɛksɑndriə
alexei	ɑlɛkˈsɛj
alex	əˈlɛks
alexi	əˈlɛksi
alexis	əˈlɛk̚s
aleya	ɑˈlɛjɑ
alfa	ælfə
alfabet	ɑlfabɛt
alfalfa	ɑlfɑlfɑ
alf	ɑlf
alfie	ɑlfi
alfonso	ɑlfɔnso
alfred	ælfɹɛt
alfredo	ɑlfˈrɛdo
alfrid	ɑlfrit
alga	alga
al-ghazali	algazali
algiers	ælˈdʒiːr
algojo	algodʒo
algoritma	algorɪtma
algoritma	ɑlgɔrɪtma
algoritmanya	algoritmaɲa
algoritme	algorɪt̪mə
algren	algrɛn
algrim	algrim
alhamdulillah	ɑlhɑmdʊlɪlɑh
al-haytham	ɑlhajθɑm
alia	aliə
ali	ali
aliansi	aliansi
alias	alias
alibi	aliˈbi
alibi	alibi
alibimu	alibimu
alibinya	aliˈbɪnʲə
alice	aliːtʃ
alicia	aliˈʃiə
alie	ali
alien	ˈalɪən
alienasi	alienasi
aliennya	aliˈənjə
aliens	aliɛns
alif	alif
aliffikriaulia	alɪfɪkrɪaʊlɪa
aligator	ɑligɑtɔr
alih-alih	aliˈhali
alih	aliʔ
alih	alɪh
alihan	alihan
alihkan	aliɣkan
alik	aliʔ
alim	aliːm
alimentasi	alimɛntasi
alina	əˈlinə
alinea	alinea
alinyemen	aliɲəmən
aliran	alɪrɑn
alirannya	aliˈrɪnja
alirkan	aliɹkan
alis	aliʃ
alisha	aliʃa
alisku	alisku
alismu	alɪsmu
alisnya	alisnʲa
alison	ali'sɔn
alissa	alisa
alistair	ɑlɪsˈtɑɪr
aliterasi	alitərasi
alive	ɑlɪvɛ
aliya	aliʔa
alizeh	aliˈzɛh
