g	dʒ
g	dʒe
gente	ɡente
germania	ɡeɾmanja
g	ɡ
granmatre	ɡranmatre
granpatre	ɡranpatre
g	ʒ
habeva	habeva
habitar	habitar
habite	habite
hepate	hepɑte
hiberno	hiberno
homine	homine
hospital	hospital
illac	illak
illuminar	illuminar
impossibile	imposibile
indian	indjan
instabilitate	instabilitate
international	internatsjonal
interne	interne
inusabile	inusabile
invitation	invitatsjon
io	io
ira	ira
israel	israel
italia	italja
italiano	italjano
jacer	ʒatser
jammais	ʒamme
japonese	ʒaponeze
jectar	ʒektaɾ
jentar	ʒentar
jocar	ʒokar
jornalista	ʒornalista
jovedi	ʒovedi
laco	lako
lacrima	lakrima
lacte	lakte
latere	latere
lection	lektsjon
leger	leɡer
leonessa	leonesːa
levatura	levatura
libere	libeɾe
linguage	liŋɡwaʒe
lingua	liŋɡwa
littera	littera
litterari	litteɾaɾi
lumine	lumine
lunedi	lunedi
major	maʒor
mano	mano
marita	marita
marito	marito
martedi	martedi
masculo	maskulo
masticar	mastikar
mathematico	matematiko
matino	matino
maxime	maksime
melior	meljor
mentha	menta
mercuridi	merkuridi
miaular	mjɑu̯lɑr
micre	mikre
minime	minime
minor	minor
miscer	mistser
montanias	montanjas
motor	motor
museo	museo
necessari	netsessaɾi
nihil	nihil
nil	nil
nomine	nomine
nomines	nomines
novem	novem
numeral	numeral
objectivo	obʒektivo
octave	oktave
octo	okto
oculo	okulo
optime	optime
ordine	oɾdine
pace	patse
pagina	paɡina
paises	paises
pais	pais
parapluvia	parapluvja
parola	paɾola
passaporto	passaporto
passato	pasːato
passato	passato
per	per
phenomeno	fenomeno
placer	platser
planator	planatoɾ
pluvia	pluvja
politica	politika
poner	poner
ponte	ponte
populo	populo
possibilitate	possibilitate
pote	pote
potera	potera
preparation	pɾepaɾatsjon
prestar	prestar
prestigiose	pɾestiʒjoze
prision	prision
problema	problema
projectar	proʒektar
pronunciation	pronuntsjatsjon
pro	pro
proque	prokwe
proxime	pɾoksime
puera	puera
puero	puero
qualque	kwalkwe
quando	kwando
quante	kwante
quarantesime	kwaɾantesime
quechua	ketʃwa
que	kwe
question	kwestjon
qui	ki
recipe	retsipe
reciper	retsiper
repasto	repasto
requirer	rekwirer
requisite	rekwisite
requisite	rekwizite
retardarea	retardarea
retardar	retardar
revolution	revolutsjon
romanic	romanik
sabbato	sabbato
salon	salon
sanguine	saŋɡwine
saper	saper
sape	sape
scala	skala
scote	skote
scotia	skotsja
scotic	skotik
scriber	skriber
scribite	skribite
scripte	skripte
scuma	skum
section	sekti̯on
seculo	sekulo
sedia	sedja
septime	septime
sequente	sekwente
servir	servir
sincer	sintseɾ
societate	sosietate
societate	sotsietate
societates	sosietates
societates	sotsietates
solmente	solmente
sponso	sponso
statounitese	statounitese
strategia	stɾateɡia
subito	subito
sympathic	simpɑtik
systema	sistema
tabula	tabula
tempore	tempore
thema	tema
the	te
tomate	tomate
torta	torta
traduction	traduktʃon
traino	trai̯no
trentesime	tɾentesime
tu	tu
ubi	ubi
unquam	uŋkwam
urso	uɾso
utero	utero
venerdi	venerdi
vespere	vespere
viage	vjaʒe
vider	vider
vintesime	vintesime
visitara	visitara
visitar	visitar
visita	visita
voce	votse
volar	volar
vulva	vulva
