conta	ˈkonta
contende	konˈtende
continua	kontiˈnua
continuasion	kontinuaˈsjon
contra	ˈkontra
controla	konˈtrola
conveni	konˈveni
conversasion	konversaˈsjon
cooperasion	koopeˈrasjon
coordinasion	koordiˈnasjon
copa	ˈkopa
copia	ˈkopia
copta	ˈkopta
cor	kor
cora	ˈkora
corb	korb
corda	ˈkorda
core	ˈkore
corna	ˈkorna
coroa	koˈroa
coronta	koˈronta
corpa	ˈkorpa
corpo	ˈkorpo
corta	ˈkorta
corva	ˈkorva
cos	kos
cosa	ˈkoza
cosenia	koˈsenia
cosina	koˈsina
costa	ˈkosta
cotel	koˈtel
cova	ˈkova
covarda	koˈvarda
cra	kra
cracka	ˈkraka
cran	kran
crasa	ˈkrasa
crati	ˈkrati
crea	ˈkrea
creata	kreˈata
creatividade	kreativiˈdade
creda	ˈkreda
crede	ˈkrede
crema	ˈkrema
crepe	ˈkrepe
cresta	ˈkresta
creta	ˈkreta
cria	ˈkria
crim	krim
crini	ˈkrini
crista	ˈkrista
critica	kriˈtika
croatia	kroˈatia
croce	ˈkrotʃe
cron	kron
crota	ˈkrota
crusa	ˈkrusa
cruxa	ˈkruʃa
cu	ku
cuada	kuˈada
cuarta	kuˈarta
cuba	ˈkuba
cubi	ˈkubi
cuca	ˈkuka
cude	ˈkude
cuja	ˈkuʒa
cul	kul
culpa	ˈkulpa
culta	ˈkulta
cultur	kulˈtur
cultura	kulˈtura
cum	kum
cumpra	ˈkumpra
cun	kun
cuna	ˈkuna
cuneta	kuˈneta
cupa	ˈkupa
cupola	ˈkupola
cura	ˈkura
curba	ˈkurba
curia	ˈkuria
curiosa	kuriˈosa
curiosidade	kuriosiˈdade
cursa	ˈkursa
curva	ˈkurva
cusa	ˈkusa
cusca	ˈkuska
custa	ˈkusta
custode	kusˈtode
cuta	ˈkuta
cuza	ˈkuza
da	da
daina	daˈina
dama	ˈdama
dan	dan
dana	ˈdana
dansa	ˈdansa
dante	ˈdante
daria	daˈria
data	ˈdata
decisivo	deˈsizivo
demonstrasion	demonstraˈsjon
dente	ˈdente
desenvolvimento	desenvolviˈmento
determinasion	determinaˈsjon
devia	deˈvia
dia	ˈdia
diferensia	diferenˈsja
direcion	direkˈsjon
discusson	diskuˈson
diversidade	diversiˈdade
dormi	dorˈmi
eco	ˈeko
educasion	edukaˈsjon
efectivo	eˈfektivo
elementario	elementaˈrjo
energia	enerˈdʒia
equilibrio	ekiliˈbrjo
especialisasion	espesialiˈzasjon
estabilidade	estabiliˈdade
evaluasion	evaluaˈsjon
evolusion	evoluˈsjon
experimento	eksperiˈmento
explorasion	eksploraˈsjon
facilidade	fasiliˈdade
fama	ˈfama
familia	faˈmilja
felice	feˈlitʃe
fenomeno	feˈnomeno
festa	ˈfesta
filo	ˈfilo
filosofia	filosoˈfia
forma	ˈforma
fria	ˈfria
fundamento	fundaˈmento
gato	ˈɡato
generalisasion	dʒeneraliˈzasjon
gente	ˈdʒente
geometria	dʒeomeˈtria
globalisasion	globaliˈzasjon
grande	ˈɡrande
historia	isˈtorja
idea	iˈdea
identidade	identiˈdade
iluminasion	iluminaˈsjon
imaginasion	imadʒinaˈsjon
importansia	importanˈsja
informasion	informaˈsjon
inovasion	inovaˈsjon
integrasion	integraˈsjon
inteligensia	inteliˈdʒensja
interesante	intereˈsante
interpretasion	interpretaˈsjon
introducion	introdukˈsjon
investigasion	investigaˈsjon
jornal	dʒorˈnal
joven	ˈdʒoven
lago	ˈlaɡo
linguistica	lingwisˈtika
literatura	literaˈtura
lume	ˈlume
luna	ˈluna
madre	madre
mano	mano
mar	mar
mare	ˈmare
matematica	mateˈmatika
mecanismo	mekaˈnizmo
media	ˈmedia
memorisasion	memorizaˈsjon
metodologia	metodoloˈdʒia
modernisasion	moderniˈzasjon
movimento	movimenˈto
mundo	ˈmundo
musica	ˈmuzika
nacionalidade	nasionaliˈdade
natura	naˈtura
naturalisasion	naturaliˈzasjon
noite	ˈnojte
novo	ˈnovo
obra	ˈobra
observasion	observaˈsjon
oliva	oˈliva
olo	olo
onda	ˈonda
operasion	operaˈsjon
organizasion	organizaˈsjon
orientasion	orientaˈsjon
padre	padre
pago	ˈpaɡo
parte	ˈparte
participasion	partisipaˈsjon
pensa	ˈpensa
percepcion	persepˈsjon
person	person
personalidade	personaliˈdade
perspectiva	perspekˈtiva
pico	ˈpiko
porta	ˈporta
possibilidade	possibiliˈdade
preparasion	preparaˈsjon
presentasion	presentaˈsjon
prima	ˈprima
probabilidade	probabiliˈdade
processo	proˈseso
producion	produkˈsjon
profesional	profesioˈnal
programasion	programaˈsjon
progresivo	progreˈsivo
pronunsia	pronunˈsja
proposision	proposiˈsjon
protecion	protekˈsjon
psicologia	psikoloˈdʒia
qualidade	kwaliˈdade
radio	ˈradjo
realidade	realiˈdade
realisasion	realiˈzasjon
relasion	relaˈsjon
representasion	representaˈsjon
resolusion	resoluˈsjon
responsabilidade	responsabiliˈdade
revolusion	revoluˈsjon
riso	ˈrizo
rosa	ˈroza
sana	ˈsana
senso	ˈsenso
sera	ˈsera
significasion	signifikaˈsjon
simple	ˈsimple
situasion	situaˈsjon
sociedade	sosieˈdade
solusion	soluˈsjon
sono	ˈsono
sophisticado	sofistikaˈdo
stato	ˈstato
substantivo	substanˈtivo
tecnologia	teknoloˈdʒia
tela	ˈtela
temperatura	temperatuˈra
tempo	tempo
terminologia	terminoloˈdʒia
terra	ˈtera
tipo	ˈtipo
tradision	tradiˈsjon
transformasion	transformaˈsjon
transportasion	transportaˈsjon
universidade	universiˈdade
universo	uˈniverso
utilisasion	utiliˈzasjon
variason	variaˈsjon
velocidade	velosiˈdade
verificasion	verifikaˈsjon
via	ˈvia
vida	ˈvida
vino	ˈvino
vista	ˈvista
visualisasion	visualiˈzasjon
voluntario	voluntaˈrjo
zero	ˈzero
zona	ˈzona
